ondnr;gendergelijkheid;implementatie_werknemersrechten;sociale_relaties;werkgelegenheid;organisatie_op_het_werk;gezondheid_en_veiligheid;opleidingsbeleid;SDg;gebruik_van_energiebronnen;gebruik_van_waterbronnen;emissies_van_broeikasgassen;vervuilende_uitstoot;milieu_impact;impact_op_gezondheid_en_veiligheid;verdere_eisen_over_bepaalde_onderwerpen;milieu_beleid;SDGs
0440881628;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0440884103;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0440900632;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0440919438;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0440945271;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0440962394;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0440975064;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0440983180;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441022970;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441026732;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441042568;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441068601;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441074836;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441092751;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441096810;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441119772;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441131650;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441156889;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441158473;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441194305;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441282197;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441304567;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441305557;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441357126;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441374348;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0441420274;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441430667;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441438882;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441455908;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441460064;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441468675;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441504606;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441518165;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441535387;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441561618;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441570724;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441571516;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441589035;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441589827;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441597448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0441653866;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441679701;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441686530;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441698507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0441716224;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441740275;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441741067;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441742948;1;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0
0441750173;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441785015;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441787191;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441800059;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441840839;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
0441849153;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441849450;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441857071;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441863209;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441867959;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441872216;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441888349;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0441891616;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441894980;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441900623;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441909333;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441911016;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441943975;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0441968325;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442000690;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442002868;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442022565;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442022664;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442025139;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442028109;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442066810;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442074728;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442092445;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
0442095217;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442111647;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442113033;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442113330;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442116102;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442131443;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442134314;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442134710;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442148665;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442183705;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442193009;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442196076;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0442203994;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442214486;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442223097;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442243388;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442284960;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442293175;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0442316337;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442316535;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442371963;1;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0
0442381267;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442388492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0442424027;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442430262;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442430757;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442441744;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442450454;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442462926;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0442487670;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442493214;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442497370;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442517265;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442543001;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442561906;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442564577;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442570022;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442572891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0442580217;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
0442582393;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442612087;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0442623767;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442627628;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442695627;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442702258;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442709879;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442717205;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442719282;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442724529;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442742543;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0
0442764616;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442788667;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442800446;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442805097;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442816084;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442824301;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442835484;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442851619;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442857161;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442866267;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442882204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0442889528;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442918529;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442930704;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442940701;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442942877;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442956537;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0442966534;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442976432;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0442989991;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0443002562;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443002760;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443034533;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443034731;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443049478;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0443086793;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
0443105304;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443122526;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443146775;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443149052;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443161326;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443175677;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443204480;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443235263;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443249121;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443303856;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443316427;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443361363;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443398183;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443408081;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0443415605;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443468756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0443580208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0443625540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0443639396;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443650977;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443655432;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443672258;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0443673644;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443674733;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443696905;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443728280;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443752036;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443810533;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443820332;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443826369;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443835970;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443860815;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443895853;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443897338;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443912481;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443933663;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0443952766;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443991269;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0443998791;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444034326;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444058575;1;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0
0444091635;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444103315;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444147855;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444170423;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444172896;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444184576;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0444196355;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444243667;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0444264651;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444278014;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444290781;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444300382;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444326811;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444328987;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
0444380952;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444412725;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444426977;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444447565;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444455186;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444455384;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444460334;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444501015;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444504181;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444513980;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444523284;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444533677;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444539419;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0444543872;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444551988;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444553473;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444591877;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444649780;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444650671;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0444653641;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444683731;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444696104;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444697290;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444705408;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444705705;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444711742;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444725204;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444736486;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444763608;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444777959;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0444813195;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444833090;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444841307;1;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0
0444885550;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444891884;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444897032;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444897428;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444928310;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0444953351;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0444972949;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445027684;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445029367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0445029763;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445037582;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445055103;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
0445076778;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445079649;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445129733;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445147846;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445202482;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445222377;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445237027;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445247123;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445250883;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445316904;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445336995;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445347883;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445385891;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445403511;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445410340;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445417268;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445418753;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445440925;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445445279;1;0;0;3;1;0;0;0;0;0;0;0;2;0;0;0;0
0445447259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0445491207;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445515456;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445521790;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445524562;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445530205;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445537430;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445545150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0445545645;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445547526;1;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0
0445577121;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445582960;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445597412;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
0445614634;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445674418;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445676792;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445698271;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0445705201;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0445712129;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445726084;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445737764;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445750731;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0445757857;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0445761916;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445782801;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0445791412;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445814770;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445853372;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445856639;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445865052;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445873564;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445882175;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0445895538;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445912067;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445924737;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445945127;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445976306;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0445983729;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446007780;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446021836;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446027576;1;0;1;3;0;1;0;0;0;0;0;0;3;1;0;0;0
0446031437;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446056379;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446063606;1;0;0;9;0;0;1;0;0;0;0;0;3;0;0;0;0
0446079244;1;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0
0446084093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0446114876;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446127447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0446133484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0446136850;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446140612;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446158428;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0446167930;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0446173373;1;0;0;9;0;0;1;0;0;0;0;0;2;0;0;0;0
0446239986;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0446301255;1;0;0;3;0;0;0;0;0;0;0;0;3;1;0;0;0
0446344312;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0446360643;1;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0
0446367670;1;0;0;5;0;0;0;0;0;0;0;0;4;0;0;0;0
0446380934;1;0;0;7;4;0;0;0;0;0;0;0;3;0;0;0;0
0446409440;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446412707;1;0;0;7;4;0;0;0;0;0;0;0;3;0;0;0;0
0446415081;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446436065;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446484763;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446493671;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446496146;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446517823;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446518021;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446518219;1;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0
0446519308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0446520296;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446536134;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446552762;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446555039;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446561076;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0446564244;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
0446590572;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0446592453;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0446599876;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0447745367;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0447768232;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
